"","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","label"
"2591","294z5BgFzm1nUSjVwbQqFG",0.721,0.786,9,-5.398,1,0.0553,0.172,0,0.174,0.176,91.027,181760,1
"2592","2iblMMIgSznA464mNov7A8",0.714,0.952,4,-3.622,1,0.0894,0.0073,0,0.387,0.959,127.008,206120,1
"2593","7of35ktwTbL906Z1i3mT4K",0.749,0.916,8,-4.749,0,0.101,0.0601,0,0.54,0.93,128.056,257613,1
"2594","2Oehrcv4Kov0SuIgWyQY9e",0.327,0.71,3,-2.928,1,0.0547,0.202,9e-05,0.28,0.416,179.561,175200,1
"2595","4kgsK0fftHtg9gZOzkU5T2",0.645,0.589,6,-6.131,1,0.0523,0.00396,0,0.145,0.35,131.899,215672,1
"2596","3bDGwl0X3EjQmIyFD1uif5",0.56,0.756,7,-4.817,0,0.0415,0.00635,1.29e-05,0.55,0.404,179.771,223546,1
"2597","2MIqLCofYbazo7rXz5RErV",0.767,0.824,7,-4.558,0,0.0479,0.174,0,0.357,0.623,129.96,214760,1
"2598","2ZAOEPkOeZTGsjGHWyCThc",0.793,0.896,7,-3.072,1,0.0417,0.0136,1.08e-05,0.105,0.842,125.063,198246,1
"2599","57PjISfyOyDcvTPipz16nf",0.485,0.915,2,-3.469,0,0.0544,0.00441,0.00112,0.0987,0.201,126.027,240289,1
"2600","1cG0umU5TKStygKsPFZ9pY",0.483,0.787,8,-5.244,1,0.102,0.112,0,0.257,0.58,122.058,191379,1
"2601","3NdDpSvN911VPGivFlV5d0",0.735,0.451,0,-8.374,1,0.0585,0.0631,1.3e-05,0.325,0.0862,117.973,245200,1
"2602","5aAx2yezTd8zXrkmtKl66Z",0.681,0.594,7,-7.028,1,0.282,0.165,3.49e-06,0.134,0.535,186.054,230453,1
"2603","0FE9t6xYkqWXU2ahLh6D8X",0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233713,1
"2604","0cAuqPI1R8RlFsXXWWO039",0.745,0.737,2,-4.868,1,0.0641,0.0549,0.00661,0.0939,0.635,119.982,184987,1
"2605","5MFzQMkrl1FOOng9tq6R9r",0.783,0.623,7,-6.126,1,0.08,0.338,0,0.0975,0.447,100.048,214480,1
"2606","5r1kvURT9BqVwX0Jcsv1C9",0.481,0.768,3,-4.687,1,0.122,0.426,0,0.119,0.35,159.928,210947,1
"2607","0ADoHm7vRLqUDfyxwXhgc5",0.699,0.812,6,-5.772,0,0.135,0.00461,0.0161,0.396,0.749,127.916,217267,1
"2608","7AGK8ekSavI8oatFnacIAd",0.672,0.649,2,-5.072,1,0.0677,0.00316,0,0.0547,0.883,127.912,165600,1
"2609","7xkQdy0cy5ymoWT7nedvLz",0.615,0.711,11,-5.507,1,0.0779,0.0444,0,0.145,0.711,144.036,221253,1
"2610","6AWpbp6SNnPWnJBDIUWAP5",0.749,0.59,8,-5.032,1,0.26,0.0278,0.000225,0.0396,0.814,128.003,191091,1
"2611","3OwPSJu609AMzotCEyoMiO",0.529,0.854,6,-5.29,1,0.0436,0.0178,0,0.242,0.654,125.984,176658,1
"2612","6T27IN7Ai94BeDv6PPCmoC",0.704,0.793,8,-2.266,1,0.0591,0.0488,0,0.575,0.412,127.96,199680,1
"2613","0wTYNpZhOV10Z1TewNHcGB",0.701,0.237,5,-13.676,1,0.0355,0.892,0.000134,0.11,0.215,115,144427,1
"2614","31UdITPwSCT5LcwbG29G3J",0.495,0.599,0,-4.76,1,0.0271,0.117,0,0.0667,0.384,82.013,267920,1
"2615","1v3dEPdA20e4ZhT1uQBeN4",0.816,0.94,7,-6.079,0,0.28,0.0798,0.444,0.431,0.596,128,217037,1
"2616","5XA1GxaSpkUDULweScK0Rf",0.62,0.87,10,-6.52,0,0.0868,0.149,0,0.0705,0.513,130.079,187427,1
"2617","3aQz0z86zrKjd1mcZlonxE",0.498,0.862,7,-6.02,0,0.0589,0.000313,0.00941,0.352,0.47,128.034,192294,1
"2618","2EcsgXlxz99UMDSPg5T8RF",0.558,0.522,2,-5.857,1,0.036,0.228,0,0.104,0.228,83.977,271813,1
"2619","0rPPs4YaMremS3mTjcJM5j",0.533,0.874,10,-4.711,1,0.0378,0.0125,0.000288,0.153,0.556,143.034,206507,1
"2620","7KPr0YxECy4Q1k2F17Sa0Q",0.546,0.899,8,-3.937,1,0.233,0.00158,6.08e-06,0.229,0.47,130.003,210840,1
"2621","7arVdGO77U6u0E0sNxoP1a",0.707,0.605,1,-4.832,1,0.031,0.0287,0,0.0912,0.484,115.493,196707,1
"2622","519iK3BrSWhVLhmBlDIP4x",0.561,0.674,1,-8.201,1,0.0436,0.392,0.000176,0.471,0.579,107.974,192706,1
"2623","3cOO5IQtOYs7huq4Z6lYfr",0.712,0.924,7,-3.789,1,0.059,0.178,0,0.0897,0.725,120.017,224853,1
"2624","6qLo9jB11Fy9cTbxBfsCRR",0.714,0.694,1,-7.885,0,0.0323,0.0187,1.94e-06,0.0695,0.593,122.149,159480,1
"2625","1eOJAiCKFuMda0fPRvjcuc",0.642,0.823,0,-5.717,1,0.0289,0.00159,0,0.0776,0.431,122.977,227344,1
"2626","0hPuF2Z5fZjnuwYPvIdPC1",0.703,0.733,7,-3.598,1,0.0852,0.111,0,0.119,0.82,121.008,201600,1
"2627","3vjQt1znaFEnX3PBXsgtVc",0.665,0.799,7,-5.121,0,0.0368,0.0932,0.000108,0.105,0.35,94.993,196747,1
"2628","2FNxelmjsiiNfVrLYoSKrh",0.622,0.886,4,-4.828,1,0.0883,0.0107,0,0.354,0.603,127.969,220920,1
"2629","568BqBOqxp0xyv93dmjv3Q",0.361,0.831,7,-1.944,1,0.198,0.147,0,0.244,0.24,168.617,238773,1
"2630","21zQVt3s0SQG7KQ23p7Xpv",0.799,0.787,11,-5.02,1,0.0489,0.0241,0.00053,0.408,0.962,128.033,237796,1
"2631","3zHq9ouUJQFQRf3cm1rRLu",0.262,0.606,8,-6.646,1,0.0484,0.247,0,0.125,0.275,189.857,252534,1
"2632","3yvZ1VUso9Xi7EvIyLaj4o",0.636,0.436,7,-9.524,1,0.139,0.112,0,0.135,0.331,84.804,190185,1
"2633","3veFQzlEOTpcGGIbYPKdYq",0.858,0.677,1,-3.842,0,0.0465,0.0752,0,0.0718,0.925,117.005,188067,1
"2634","2bNrvWD9d5Zn9tS8XvcaMk",0.509,0.79,6,-3.782,0,0.0374,0.332,6.67e-05,0.316,0.638,127.946,208316,1
"2635","6OPZtIV3uoZQT1YkoiEQH9",0.561,0.836,9,-3.939,1,0.1,0.0525,0,0.136,0.517,127.923,226987,1
"2636","4d2hD63oUGU3s7L66JD0BE",0.792,0.856,11,-5.236,0,0.067,0.0159,2.88e-06,0.0981,0.714,127.988,237267,1
"2637","5rgy6ghBq1eRApCkeUdJXf",0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,250627,1
"2638","47Slg6LuqLaX0VodpSCvPt",0.637,0.843,5,-5.413,1,0.0432,0.0151,0,0.0876,0.434,109.012,220733,1
"2639","55qBw1900pZKfXJ6Q9A2Lc",0.719,0.804,10,-4.581,1,0.0355,0.0132,3.02e-06,0.139,0.605,119.999,227760,1
"2640","0aBKFfdyOD1Ttvgv0cfjjJ",0.551,0.893,7,-2.628,1,0.0543,0.00166,0,0.348,0.794,125.083,219987,1
"2641","2V65y3PX4DkRhy1djlxd9p",0.612,0.84,11,-3.145,0,0.0509,0.112,0,0.116,0.438,129.042,212862,1
"2642","3UN6cIn3VIyg0z1LCuFSum",0.608,0.614,2,-3.727,1,0.0285,0.227,4.06e-06,0.157,0.402,127.884,208133,1
"2643","5kipsdp2OANOQfYOCxPNft",0.648,0.942,10,-2.881,0,0.0878,0.021,0,0.0594,0.73,129.007,231373,1
"2644","6HePVKyIeL20JWLVthsU9c",0.482,0.661,0,-8.646,0,0.323,0.185,0,0.0804,0.246,94.001,219427,1
"2645","5QJh5IRoe4MA4v8ctJfTsj",0.801,0.786,9,-3.781,1,0.0319,0.0446,0.0346,0.104,0.552,127.052,184016,1
"2646","3uLSUZEmTY50H6Kw17lpfW",0.597,0.837,10,-6.518,1,0.375,0.00427,0.00114,0.839,0.447,126.342,171360,1
"2647","7ElF5zxOwYP4qVSWVvse3W",0.607,0.934,3,-4.217,1,0.0314,0.0327,0,0.0909,0.568,122.01,201547,1
"2648","5FgtdSf7I5lClThz2ptWvl",0.822,0.969,7,-11.471,0,0.0582,0.259,0.000162,0.39,0.765,128.007,283748,1
"2649","2CEgGE6aESpnmtfiZwYlbV",0.751,0.783,4,-3.724,1,0.0859,0.00379,0,0.036,0.816,119.975,202613,1
"2650","7znm8mn8oac6FKfmLuvPZa",0.744,0.868,6,-6.844,0,0.0367,0.0242,0.00211,0.0753,0.851,126.99,287307,1
"2651","4xGuK7FsXuZwHCCuNnPzbD",0.617,0.728,7,-7.932,1,0.0292,0.0328,0.0482,0.36,0.808,139.066,238760,1
"2652","5HbCnVLXRyZVxnreOPgJCK",0.56,0.959,7,-2.433,1,0.102,0.000738,0.000206,0.209,0.67,163.983,216600,1
"2653","5xEM5hIgJ1jjgcEBfpkt2F",0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,244507,1
"2654","4NTWZqvfQTlOMitlVn6tew",0.591,0.889,7,-3.839,1,0.115,0.0189,0,0.155,0.65,143.067,239613,1
"2655","3qrGBP34Bs417sDwlRojz9",0.485,0.517,5,-6.957,0,0.0329,0.53,0.000287,0.112,0.588,82.265,182760,1
"2656","23L5CiUhw2jV1OIMwthR3S",0.501,0.519,4,-5.88,0,0.0409,0.109,0,0.454,0.168,133.99,195707,1
"2657","6DNtNfH8hXkqOX1sjqmI7p",0.608,0.798,6,-5.092,0,0.0432,0.0736,0,0.156,0.501,92.943,185352,1
"2658","1vvNmPOiUuyCbgWmtc6yfm",0.819,0.913,4,-3.059,0,0.0427,0.0935,3.72e-05,0.161,0.536,119.989,219160,1
"2659","10VTqJhI4zKuXlzkeEnXMX",0.738,0.87,1,-5.343,0,0.0844,0.0124,0,0.14,0.845,89.988,205733,1
"2660","4YMqbFcDIFiCBd02PzUBcM",0.781,0.526,6,-6.985,0,0.293,0.0619,0,0.0457,0.662,94.992,235613,1
"2661","44T13PWJ87jb3lFElhVIHx",0.74,0.549,9,-7.072,1,0.303,0.178,0,0.114,0.469,85.16,305240,1
"2662","6pIZ0u32c2Lku8PmCWtnMy",0.563,0.864,4,-4.066,0,0.0386,0.0585,0,0.419,0.439,119.964,213424,1
"2663","1KYF4Qx4VjYMk0LnIk94eA",0.854,0.475,9,-9.436,0,0.127,0.334,0.000228,0.182,0.801,119.993,280627,1
"2664","7CMIy0uwXyeBv2MvaEUJM1",0.233,0.8,7,-5.543,1,0.105,0.00294,0,0.0594,0.564,209.767,158413,1
"2665","4G8wt3fUBpgBjI35TBF2eQ",0.459,0.14,9,-15.482,1,0.0367,0.895,0.00539,0.138,0.146,128.897,241120,1
"2666","70K0ezmzYEZeqoSaZMyP7o",0.383,0.43,10,-8.644,1,0.0302,0.817,1.04e-06,0.0869,0.174,107.005,280757,1
"2667","6UcTHiP25meOD9ox8Rspgx",0.491,0.607,4,-6.333,0,0.0668,0.0125,1.52e-06,0.289,0.166,176.112,189333,1
"2668","0qy5D3OJre7SPJNMOL9I71",0.886,0.525,8,-7.39,1,0.132,0.236,0,0.057,0.708,145.99,225205,1
"2669","1CUVN2kn7mW5FjkqXTR2W1",0.742,0.819,1,-5.307,1,0.0487,0.372,0,0.277,0.709,117.986,196613,1
"2670","4AOpEhqA7zHxQjkHmRrAp7",0.79,0.705,0,-4.684,0,0.0383,0.0807,4.81e-05,0.251,0.501,121.969,195561,1
"2671","2CPqh63wRVscbceKcPxwvv",0.632,0.575,5,-6.478,1,0.029,0.0225,1.81e-06,0.104,0.188,90.037,183414,1
"2672","46NBoIAHrmR7qcUGCIFEjR",0.367,0.915,9,-3.456,0,0.0488,0.0022,5.81e-05,0.0905,0.365,110.169,207273,1
"2673","0azC730Exh71aQlOt9Zj3y",0.63,0.928,9,-2.787,0,0.0331,0.199,0.124,0.148,0.465,123.963,222160,1
"2674","1TPUbLdzpfgF7wrPEXIAAB",0.69,0.702,11,-6.103,1,0.0901,0.247,0,0.262,0.611,92.996,207720,1
"2675","5Pmg8u8TvYYlnpOB5WW3aK",0.662,0.856,8,-6.541,1,0.1,0.0241,0,0.368,0.744,127.904,202800,1
"2676","4oKmnf4t9z2uEw0jN1GJ0z",0.628,0.882,1,-5.024,0,0.0323,0.259,0,0.065,0.853,95.083,184413,1
"2677","01BvT9GPtThEzcMxkptkgN",0.707,0.813,11,-4.515,0,0.0571,0.0863,0,0.168,0.722,124.921,238627,1
"2678","6jBUP2KCe821yqf1hiBqPR",0.57,0.717,1,-4.914,1,0.029,0.00967,0,0.0833,0.321,111.91,250453,1
"2679","1uK7U9LJlSdz8Lm5eRn9EM",0.721,0.719,4,-8.12,1,0.0389,0.405,0,0.0842,0.817,95.057,182360,1
"2680","7HTX5cE4qzHALfgO2xSvMd",0.778,0.661,11,-7.664,0,0.0347,0.653,0,0.103,0.747,128.052,213640,1
"2681","6l9HDwqU46DHCuNyvbmFdP",0.582,0.371,0,-8.519,1,0.0525,0.748,9.19e-05,0.122,0.604,200.085,225106,1
"2682","0GNI8K3VATWBABQFAzBAYe",0.621,0.306,9,-9.78,0,0.0268,0.938,6.71e-05,0.129,0.0853,111.926,240707,1
"2683","0IRAwx9pi1H9yKph1L5NXm",0.863,0.741,7,-5.713,1,0.0621,0.0199,0.592,0.0538,0.161,117.013,162429,1
"2684","0r4SsYcwvd8URat6AS2m6f",0.694,0.712,7,-3.923,0,0.046,0.133,0,0.211,0.799,98.022,201122,1
"2685","14WWzenpaEgQZlqPq2nk4v",0.725,0.534,11,-6.238,1,0.0946,0.0752,0,0.0919,0.558,91.974,219320,1
"2686","5Y3LTdywsMjLsuwTmNWGVO",0.685,0.909,10,-1.214,1,0.0584,0.0573,3.88e-06,0.33,0.675,124.963,203387,1
"2687","4tZp15Dj8yJH3lyf0uh2A4",0.696,0.955,9,-2.887,1,0.0688,0.257,0.00114,0.092,0.689,124.01,228587,1
"2688","5wK2U8OltPg94tShNIzUZQ",0.613,0.742,10,-6.113,0,0.0338,0.0777,0.000674,0.0862,0.356,122.017,212827,1
"2689","06Hdbxh6NCy6TIhjdXTchB",0.597,0.685,11,-6.371,1,0.0367,0.0245,0.000335,0.182,0.369,122.002,209208,1
"2690","1MDoll6jK4rrk2BcFRP5i7",0.471,0.431,5,-6.129,0,0.0342,0.329,0,0.0854,0.289,157.98,295502,1
"2691","6nsLzJfvp5OLd4mgqUJkpq",0.577,0.741,6,-3.83,0,0.0501,0.298,0,0.142,0.581,128.081,230613,1
"2692","494OU6M7NOf4ICYb4zWCf5",0.748,0.788,1,-7.055,1,0.0334,0.0591,0,0.0863,0.884,120.076,235493,1
"2693","7x5xYW5W42OGPAdHUyyguy",0.509,0.671,1,-5.709,1,0.0678,0.304,0,0.0452,0.55,118.413,227480,1
"2694","4lLtanYk6tkMvooU0tWzG8",0.706,0.558,2,-7.237,0,0.0593,0.146,0,0.118,0.227,110.443,223253,1
"2695","6SKwQghsR8AISlxhcwyA9R",0.62,0.832,10,-4.848,1,0.036,0.332,0,0.104,0.481,144.926,230120,1
"2696","2GblQ918RbkOs4Yo1Rpkcj",0.727,0.76,8,-5.114,1,0.0297,0.13,0,0.0584,0.54,104.941,228141,1
"2697","6QPKYGnAW9QozVz2dSWqRg",0.554,0.321,9,-8.251,1,0.028,0.893,0,0.0996,0.288,135.047,285240,1
"2698","6jizk5lOUnfpaZXYMdfeC6",0.627,0.703,0,-4.884,1,0.236,0.563,0,0.0962,0.64,81.897,217307,1
"2699","57ef886Y0RQDGLm2jvmYEq",0.886,0.578,11,-8.826,1,0.0381,0.418,0.000181,0.0761,0.69,114.015,313684,1
"2700","5IVuqXILoxVWvWEPm82Jxr",0.646,0.77,2,-6.596,0,0.226,0.00249,0,0.0715,0.681,99.165,236133,1
"2701","0j0DNujXWeupLpZobbABoo",0.679,0.576,4,-6.609,0,0.0402,0.261,0.000113,0.366,0.348,154.09,236683,1
"2702","0ofbQMrRDsUaVKq2mGLEAb",0.768,0.517,7,-4.323,0,0.0312,0.186,3.8e-05,0.104,0.418,104.992,216897,1
"2703","37R0bQOQj5a7DOqh1TGzvB",0.667,0.613,1,-5.353,1,0.0344,0.403,0,0.115,0.47,91.024,194453,1
"2704","4mNGNMcsoMS6F9SGycmHWM",0.624,0.572,5,-7.531,0,0.0352,0.322,0,0.314,0.57,90.067,235493,1
"2705","3xXBsjrbG1xQIm1xv1cKOt",0.593,0.2,8,-11.063,1,0.0311,0.904,0,0.0897,0.17,83.966,255067,1
"2706","0SzvmWfOhoxZVGrmvb56YL",0.462,0.595,2,-9.363,1,0.0347,0.215,0,0.184,0.64,113.719,152613,1
"2707","2LGdO5MtFdyphi2EihANZG",0.665,0.542,11,-8.323,0,0.033,0.123,0.00291,0.342,0.587,97.975,257563,1
"2708","0NdTUS4UiNYCNn5FgVqKQY",0.728,0.638,5,-6.455,0,0.0336,0.249,0,0.116,0.872,130.014,193030,1
"2709","086myS9r57YsLbJpU0TgK9",0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,161124,1
"2710","5TTGoX70AFrTvuEtqHK37S",0.505,0.698,0,-5.563,1,0.0297,0.33,0.0887,0.0966,0.599,115.013,243132,1
"2711","2AT8iROs4FQueDv2c8q2KE",0.288,0.758,6,-5.692,0,0.0371,0.00616,0,0.303,0.619,97.094,201726,1
"2712","5FVd6KXrgO9B3JPmC8OPst",0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,272394,1
"2713","6ebkx7Q5tTxrCxKq4GYj0Y",0.616,0.869,0,-3.911,1,0.0327,0.0283,0,0.064,0.473,127.966,234560,1
"2714","2lydttadJEz8e98BBXoG0j",0.672,0.731,10,-5.994,1,0.0275,0.396,8.51e-05,0.394,0.884,89.916,210093,1
"2715","6ADLlLlBWkyOYB1OWQ4U7f",0.863,0.613,6,-5.623,1,0.0346,0.841,0,0.139,0.87,110.017,150152,1
"2716","6ltPEsP4edATzvinHOzvk2",0.814,0.779,11,-3.271,1,0.235,0.175,0.000671,0.0605,0.544,93.43,268005,1
"2717","3bWAqKDWg6u1davspr5IkS",0.653,0.81,7,-6.032,0,0.0558,0.118,0,0.126,0.583,121.951,189307,1
"2718","4q8PHoRsPUB52LFylX8Ulz",0.645,0.741,5,-4.989,0,0.0339,0.0323,0,0.29,0.534,123.07,203000,1
"2719","2Eh3FJW2WM2RyJoNA7w9Lp",0.769,0.752,0,-5.595,1,0.0291,0.239,0,0.158,0.956,108.994,204547,1
"2720","3fFJs5AXy3FnVq4q6z3cj3",0.78,0.292,2,-9.994,1,0.0306,0.255,0,0.0837,0.451,119.979,216387,1
"2721","2E3z8vSSUVEoNGOL6YTvPL",0.749,0.717,4,-7.544,0,0.0525,0.476,0.00252,0.111,0.352,128.987,275547,1
"2722","3UD3HNtCYunRSbogkXPVYh",0.693,0.566,3,-6.42,1,0.0755,0.112,0,0.112,0.427,90.06,175253,1
"2723","5ELRkzdzz0HvGpMDlfZHkV",0.518,0.575,5,-4.616,1,0.0302,0.0259,0,0.109,0.209,120.019,340707,1
"2724","4X5xWMINgGA6l0GoyYkMcr",0.688,0.853,10,-5.814,1,0.0493,0.386,0,0.0862,0.743,103.993,268320,1
"2725","5rb9QrpfcKFHM1EUbSIurX",0.894,0.791,2,-4.699,1,0.112,0.0183,0,0.0388,0.583,105.018,250373,1
"2726","1CZOrmHUUjeDP7N2B4Ba6S",0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,294573,1
"2727","6St9lR6dhV2tpCNVz7qfrS",0.762,0.748,0,-4.15,0,0.033,0.0266,0,0.348,0.851,110.009,199027,1
"2728","0UFJYHNqm8o2F9JXJsHLoN",0.711,0.916,2,-4.493,1,0.0638,0.012,9.79e-06,0.154,0.454,127.006,169355,1
"2729","64YNLqGpopY9lhLscj17SI",0.792,0.844,0,-5.344,0,0.0507,0.069,0.254,0.0366,0.623,127.972,223961,1
"2730","6lV2MSQmRIkycDScNtrBXO",0.66,0.867,6,-4.285,0,0.116,0.11,0,0.0368,0.377,93.033,180480,1
"2731","0IkKz2J93C94Ei4BvDop7P",0.75,0.727,5,-4.21,0,0.142,0.0189,0,0.266,0.359,129.993,262173,1
"2732","1qDrWA6lyx8cLECdZE7TV7",0.862,0.515,0,-6.927,1,0.0359,0.542,0.000113,0.0987,0.751,129.055,244885,1
"2733","5YPMEOJ58kfl56VHxTgwx3",0.691,0.921,8,-1.702,0,0.0533,0.173,0,0.331,0.8,130.072,201000,1
"2734","2eJ8ij1T3cNUKiGdcUvKhy",0.73,0.848,5,-5.262,0,0.101,0.0494,0,0.133,0.559,65.025,213973,1
"2735","4fixebDZAVToLbUCuEloa2",0.724,0.695,11,-5.226,1,0.0622,0.073,0,0.0889,0.235,139,224400,1
"2736","0TDLuuLlV54CkRRUOahJb4",0.602,0.796,0,-3.657,0,0.103,0.0682,0.12,0.15,0.265,126.06,245053,1
"2737","7mZtB3OcRpeRJXEIXMzwJ8",0.715,0.846,8,-6.335,1,0.0844,0.00277,0.0152,0.252,0.455,127.994,242680,1
"2738","14iN3o8ptQ8cFVZTEmyQRV",0.699,0.76,5,-3.173,1,0.0677,0.00223,0,0.132,0.696,129.996,179640,1
"2739","7ks6AZmFcm3Y6PGGxGSmlB",0.666,0.876,3,-3.078,1,0.0414,0.055,0,0.259,0.552,129.884,194840,1
"2740","6tXjP6xgPJ7Xr1igrO6bOE",0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,267080,1
"2741","6h89vMWcUdukHrlEPNHX9f",0.822,0.749,7,-5.563,1,0.0285,0.0697,0.000273,0.0732,0.707,130.005,196453,1
"2742","0AH6WMe3OlAlUb5miXt2FQ",0.786,0.714,11,-4.159,0,0.0389,0.103,7.76e-06,0.0746,0.71,125.922,235493,1
"2743","1B3t5xC2jzTgjDOwawchu8",0.813,0.627,11,-5.018,0,0.0486,0.076,0.000616,0.131,0.801,130.011,195853,1
"2744","1hRFVIy9As8OVRk8B7CrD5",0.674,0.862,11,-4.614,1,0.0253,0.0157,0.000427,0.169,0.5,129.965,191000,1
"2745","2YBnNbMOUUSkqncnQgkqST",0.37,0.823,2,-6.245,1,0.0805,0.00234,1.91e-06,0.174,0.323,128.008,195480,1
"2746","1EFynsEfWFcOWCnROwQT3d",0.484,0.812,0,-4.758,1,0.0468,0.00359,0,0.174,0.473,127.006,249747,1
"2747","4xX7OsX8XTGWJgRxNNIaFT",0.893,0.582,1,-7.529,1,0.0431,0.157,0.00558,0.102,0.459,126.044,188347,1
"2748","4UPyr3Tep8idtAmisAu1qs",0.669,0.832,10,-4.014,1,0.075,0.0424,3.89e-06,0.111,0.582,114.046,217625,1
"2749","04yr4MXjMrQZlZlcdqFtgN",0.812,0.699,3,-5.882,1,0.0473,0.376,0,0.127,0.52,124.014,181613,1
"2750","1WpQu8U3quBeGnhpZn0r7N",0.715,0.543,9,-4.972,1,0.0334,0.112,0,0.228,0.538,90.007,168000,1
"2751","59JayqW5h9kyhLEcCTwPRX",0.833,0.806,10,-5.946,0,0.113,0.231,0.00944,0.0681,0.64,110.098,179625,1
"2752","57Y51hxqMn2j3dosW75R6n",0.733,0.672,4,-5.047,0,0.0427,0.0308,0,0.163,0.463,109.007,183991,1
"2753","55dkJ63N56A7GWnBtyXhSp",0.763,0.758,6,-5.106,1,0.0576,0.64,0,0.0706,0.515,92.727,198827,1
"2754","3ZFTkvIE7kyPt6Nu3PEa7V",0.778,0.824,10,-5.892,0,0.0712,0.284,0,0.405,0.756,100.024,218093,1
"2755","6bStU1ImJwSz2vn9lz2i08",0.575,0.891,2,-2.802,0,0.0404,0.114,5.33e-05,0.333,0.232,127.922,200156,1
"2756","7o6r10aX0oZrezY4xNL5Kl",0.505,0.622,4,-4.229,1,0.247,0.4,0,0.136,0.544,99.927,181347,1
"2757","7zS9Ah8eOaILFyVLfZr4GT",0.757,0.82,7,-4.047,0,0.0718,0.0433,3.74e-06,0.0799,0.434,95.027,243987,1
"2758","5GjnIpUlLGEIYk052ISOw9",0.552,0.831,8,-5.217,1,0.0298,0.0391,2.93e-06,0.0632,0.144,129.889,204360,1
"2759","1mKXfxIOA7eQQJ844OFm7L",0.622,0.808,5,-4.701,1,0.0418,0.00543,5.63e-05,0.215,0.599,122.121,204773,1
"2760","2GgxS8bUT5G25QJTsfSv0R",0.559,0.777,1,-5.031,1,0.0432,0.31,0,0.105,0.329,87.016,231212,1
"2761","3f7gYMirBEKuc57218BjOY",0.788,0.753,0,-3.71,1,0.0536,0.0038,0,0.18,0.403,125.005,234653,1
"2762","1mXuMM6zjPgjL4asbBsgnt",0.638,0.832,8,-5.039,1,0.049,0.141,0,0.113,0.648,124.071,227893,1
"2763","3wPPWcVuinAU7dXcJXtCID",0.772,0.65,6,-5.202,0,0.0306,0.107,1.13e-06,0.0905,0.262,125.082,222200,1
"2764","1HjhWDhgc0tj1w4KItoK2a",0.733,0.821,1,-6.976,1,0.0625,0.214,0.000829,0.0848,0.501,128.037,217507,1
"2765","3E7dfMvvCLUddWissuqMwr",0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,202067,1
"2766","4jegMt6j9HRgvhuUFN8PTv",0.72,0.925,4,-4.165,0,0.0511,0.0276,0.000238,0.14,0.781,127.004,195105,1
"2767","7xBWOrE5vHJi9fdfcXIy9Z",0.764,0.428,0,-12.075,0,0.0404,0.0698,0.000272,0.0822,0.657,113.983,185280,1
"2768","1f3flfdU4VDM2OBDD2FMia",0.755,0.702,7,-6.013,1,0.0394,0.464,0.000434,0.0518,0.625,122.014,184200,1
"2769","20FREPNcSl4TnZEt1GAYSB",0.717,0.807,8,-8.348,0,0.0632,0.0912,0,0.156,0.529,107.03,207373,1
"2770","7LrsyGhm0AfkECNM34dAnS",0.854,0.475,9,-9.436,0,0.127,0.334,0.000228,0.182,0.801,119.993,280627,1
"2771","4pLMepQdJY7IXkrgRAubSx",0.801,0.728,0,-5.419,0,0.0989,0.211,0,0.411,0.404,126.062,274547,1
"2772","7KIbDUwumrpG5f30kEYW1v",0.648,0.931,1,-3.15,0,0.181,0.00937,0,0.752,0.744,153.649,213067,1
"2773","70cTMpcgWMcR18t9MRJFjB",0.743,0.766,0,-6.375,1,0.0265,0.0873,0,0.509,0.61,127.96,289133,1
"2774","0uqPG793dkDDN7sCUJJIVC",0.835,0.687,5,-3.18,1,0.184,0.101,0,0.132,0.828,94.059,272533,1
"2775","1CetnEx843dN0s9fT0CMhc",0.803,0.851,7,-2.429,1,0.0357,0.00485,0.000358,0.0577,0.881,113.996,211080,1
"2776","1sXUWdKx03aP9Gmzft58rt",0.683,0.427,8,-6.827,1,0.0777,0.368,0,0.0604,0.426,113.634,176347,1
"2777","2SZy40PLDk3vFucXUGFCFA",0.874,0.67,11,-6.064,0,0.126,0.165,0,0.185,0.68,124.011,213947,1
"2778","0i13ab4S4qQrU9Aid93ywJ",0.509,0.537,6,-7.005,1,0.0267,0.147,0,0.101,0.259,81.336,227933,1
"2779","1jcSttQBrx05TkPgnB9vZl",0.469,0.729,1,-4.65,1,0.364,0.348,0,0.362,0.424,200.122,213440,1
"2780","0U9TKK9GYryei6Vn45TEdH",0.631,0.826,5,-7.856,0,0.0322,0.126,0,0.0648,0.82,92.353,217200,1
"2781","4RepvCWqsP6zBuzvwYibAS",0.769,0.813,0,-5.9,0,0.143,0.429,0,0.0952,0.567,92.985,269187,1
